external_exercise_id,title,primary_muscles,secondary_muscles,equipment,movement_pattern,body_position,difficulty,sanitized_metadata
638616d3-100b-4b14-8516-ff9e4b3e80f2,Bear plank steps and hops,[core],[],[bodyweight],core,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[core plyometric calisthenics] slug:bear-plank-steps-and-hops]
639e71b2-5c79-4125-ad31-1c073b8b073f,Leg Press Medium Stance,[quads],[],[machine],NULL,NULL,beginner,map[category:Legs difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:leg-press-medium-stance]
63ca895d-601f-4155-b654-1682690d7f1c,Single Arm T-Bar Row,[back],[],[barbell],horizontal_pull,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[barbell] exerciseTypes:[strength] slug:single-arm-t-bar-row]
63f5e230-17a6-40df-a2a6-f296bd816501,Side bend (right),[core],[],[bodyweight],NULL,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[stretching mobility] slug:side-bend-right]
6413b465-6df0-4e2c-9f4b-ae36dc70ebbf,Overhead Cable Tricep Extension,[triceps],[core front_deltoids forearms],[cable],elbow_extension,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[cable] exerciseTypes:[strength] slug:overhead-cable-tricep-extension-26a54f]
6426c762-dd1d-4e44-b9c0-89875c81553a,Hip Abduction Machine,[glutes],[glute_max glute_med tensor_fasciae_latae],[machine],NULL,NULL,beginner,map[category:Legs difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:hip-abduction-machine]
646f354b-3790-4796-bfd9-cd9df04bcc16,Cable Step-Ups,[quads],[],[cable],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[cable] exerciseTypes:[strength] slug:cable-step-ups]
649d45cb-6e06-4b5b-890a-9ea4043ed7d9,Heel to toe walk,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[balance warmup] slug:heel-to-toe-walk]
658fa4e6-8b1d-48f4-b97d-7c576783ad73,Corpse pose,[full_body],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga cooldown] slug:corpse-pose]
65b90fab-d4d0-454e-8cf4-66a953ef982c,Wild thing pose (left),[back],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching balance] slug:wild-thing-pose-left]
65e95132-e6bb-41e8-af7d-0eda931a1693,Barbell Back Squat,[quads],[],[barbell],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[barbell] exerciseTypes:[strength] slug:barbell-back-squat]
65ea17e1-f8ce-465a-ae0c-481bddb4714a,Sit ups,[core],[],[bodyweight],NULL,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[core strength calisthenics] slug:sit-ups]
6744d5a4-41a7-42b5-9383-f7f6eccf43cb,Standing One-Arm DB Triceps ExtensioN (L),[triceps],[],[dumbbell],elbow_extension,NULL,intermediate,map[category:Arms difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:standing-one-arm-db-triceps-extension-l]
675fab33-9f21-4386-8a43-a319d0684841,Cat cow pose,[back],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga mobility warmup] slug:cat-cow-pose]
67b6f81b-3bca-4b91-8cd8-4c4dd6194d6e,Explosive push ups,[chest],[],[bodyweight],horizontal_push,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[bodyweight] exerciseTypes:[plyometric strength] slug:explosive-push-ups]
67f7b774-4b0f-4252-b5df-2555e9f5d0c8,Push-Up Wide,[chest],[front_deltoids triceps core],[bodyweight],horizontal_push,NULL,intermediate,map[category:Push difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:push-up-wide]
680f31da-707a-487d-9003-667fb3bbab82,Smith Machine Smith Bench Press flat,[chest],[front_deltoids triceps serratus_anterior],[machine bench],NULL,NULL,beginner,map[category:strength difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:smith-machine-smith-bench-press-flat-1cbe39]
6810be7c-d51f-42d4-8685-4866fc3828e1,Reclined pigeon pose (right),[glutes],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:reclined-pigeon-pose-right]
68814908-0678-4931-af0e-0fced0d2022a,Leg Press Calf Raise,[legs],[gastrocnemius soleus peroneals],[machine],NULL,NULL,beginner,map[category:strength difficulty:beginner equipment:[machine] exerciseTypes:[] slug:leg-press-calf-raise-31e0dc]
6891aa71-6e1f-4ea4-b9ac-f38ea207216a,Dumbbell wrist curls,[forearms],[],[dumbbell],elbow_flexion,NULL,intermediate,map[category:Arms difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:dumbbell-wrist-curls1]
691ad2e7-b9f9-4921-8831-4da317451a2c,Smith Machine Shoulder Press,[shoulders],[],[machine],NULL,NULL,beginner,map[category:Shoulders difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:smith-machine-shoulder-press]
697e0018-b1bd-4035-9ced-5a446cd66caa,narrow squats chair,[quads],[hamstrings core calves],[],horizontal_pull,NULL,beginner,map[category:strength difficulty:beginner equipment:[chair] exerciseTypes:[strength functional] slug:narrow-squats-chair-fae991]
697ec8a9-34fe-419e-a1b8-825456a3b335,Cable Front Raise,[shoulders],[],[cable],NULL,NULL,beginner,map[category:Shoulders difficulty:beginner equipment:[cable] exerciseTypes:[strength] slug:cable-front-raise]
699bd3d1-89e8-449a-be4b-44ebee16d81f,Single-Leg Step Balance,[glutes],[abductors tibialis_anterior erector_spinae],[],NULL,NULL,beginner,map[category:balance difficulty:beginner equipment:[box] exerciseTypes:[balance functional isometric] slug:single-leg-step-balance-72ac1e]
69b5e89d-e2d4-4e9a-8ab7-4c28cff1f3e1,Barbell Bench Press,[chest],[front_deltoids triceps forearms],[barbell bench],NULL,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[barbell] exerciseTypes:[strength] slug:barbell-bench-press-122b71]
6a20f987-50aa-4023-9d0a-723759a24d55,Calf Raise Intervals,[calves],[soleus tibialis_anterior peroneals],[bodyweight],NULL,NULL,beginner,map[category:plyometric difficulty:beginner equipment:[bodyweight] exerciseTypes:[cardio plyometric calisthenics] slug:calf-raise-intervals-74d788]
6a3ac67c-fa0f-4ef1-91c7-aa2503d11844,Incline Dumbbell Crossover,[chest],[],[dumbbell],NULL,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:incline-dumbbell-crossover]
6b58c0da-6795-4103-bbed-6c3e540c1c16,Reverse Grip Skull Crusher,[triceps],[],[barbell],NULL,NULL,intermediate,map[category:Arms difficulty:intermediate equipment:[barbell] exerciseTypes:[strength] slug:reverse-grip-skull-crusher]
6c8af30b-31f1-4c84-b394-b4293607cf4f,Mountain climbers,[core],[],[bodyweight],NULL,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[cardio core hiit] slug:mountain-climbers-6c8af30b]
6cecf804-dcf6-484b-8e1d-57e0d152bbb7,Cable Crunch kneeling,[rectus_abdominis],[obliques hip_flexors serratus_anterior],[cable],core,NULL,intermediate,map[category:core difficulty:intermediate equipment:[cable] exerciseTypes:[strength core] slug:cable-crunch-kneeling-3c7549]
6d518c05-cac2-4215-b71d-0b564ced5900,Sage marichi I pose (right),[hamstrings],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:sage-marichi-i-pose-right]
6d78b4e0-d8b4-4cd2-8e0b-ab6d559b717d,Plie Dumbbell Squat,[quads],[],[dumbbell],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:plie-dumbbell-squat]
6d8e7e6b-aec2-49b9-8ff6-54918a1cf850,Staggered squats,[quads],[hip_flexors erector_spinae abductors],[bodyweight],knee_dominant,NULL,beginner,map[category:strength difficulty:beginner equipment:[bodyweight] exerciseTypes:[strength functional] slug:staggered-squats-60ac3a]
6e4be416-7097-4301-bfb9-f62bc69f1fa7,Bent Over Barbell Row Overhand Grip,[back],[],[barbell],horizontal_pull,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[barbell] exerciseTypes:[strength] slug:bent-over-barbell-row-overhand-grip]
6e9512fe-74b9-4c8a-bae2-a54361937b0e,Barbell Thruster - Straight Bar Thruster,[quads],[],[barbell],NULL,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[barbell] exerciseTypes:[strength functional] slug:barbell-thruster-straight-bar-thruster]
6f402009-67c2-484f-bc92-6090cc9a7ed4,Machine Shoulder Press Neutral Grip,[shoulders],[],[machine],NULL,NULL,beginner,map[category:Shoulders difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:machine-shoulder-press-neutral-grip]
6f53a194-8a37-42ec-87f1-2bfed82e9006,Lat Pulldown (Reverse Grip),[back],[biceps rhomboids rear_deltoids forearms],[machine],vertical_pull,NULL,beginner,map[category:strength difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:lat-pulldown-reverse-grip-696301]
6f54fafe-ff3f-4295-9ec6-031c1dd68e11,Seated forward bend,[hamstrings],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:seated-forward-bend]
6f5b8c08-2853-477c-875b-b459d4f98fa9,Seated Incline Press with Machine,[chest],[],[dumbbell machine],NULL,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:seated-incline-press]
700ff55b-baeb-41fe-9b1d-b2e046a45de6,T-Bar Row,[back],[],[barbell],horizontal_pull,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[barbell] exerciseTypes:[strength] slug:t-bar-row]
703cabb7-a8d3-4fe8-a4e0-a5f931c7ddde,Jump get ups,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[plyometric cardio functional] slug:jump-get-ups]
704e9540-7bdd-4dbd-bdd3-7341b3563693,Floor Mantis,[lower_back],[hamstrings glute_max lats],[bodyweight],NULL,NULL,beginner,map[category:core difficulty:beginner equipment:[bodyweight] exerciseTypes:[strength core calisthenics] slug:floor-mantis-7c297d]
705b3080-cf01-42f4-be0f-ea9e3f83599f,Close Grip Bench Barbell,[triceps],[pectoralis_major front_deltoids forearms],[barbell bench],NULL,NULL,intermediate,map[category:Arms difficulty:intermediate equipment:[barbell] exerciseTypes:[strength] slug:close-grip-bench-barbell]
706ac77a-70f7-4532-a3c5-f1ce1bd2f079,Forward lunge with lateral flexion,[quads],[],[bodyweight],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength functional mobility] slug:forward-lunge-with-lateral-flexion]
709f2fe5-f590-401b-aa94-d5f6dc67165b,Barbell Sit-Up,[core],[],[barbell],NULL,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[barbell] exerciseTypes:[strength core] slug:barbell-sit-up]
70ac8f96-201b-4bd7-9ac5-f72e3aca2748,One Arm Dumbbell Bench Press - with rotation,[chest],[],[dumbbell bench],NULL,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:one-arm-dumbbell-bench-press-with-rotation]
71213402-bffc-41ab-9425-736789fca561,Side plank pulses (Right side),[core],[],[bodyweight],core,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[core isometric] slug:side-plank-pulses-right-side]
71304f37-af11-4c9f-aa53-ef04cbc9bb29,Dumbbell Side Bend,[abs],[],[dumbbell],NULL,NULL,NULL,map[category:<nil> difficulty:<nil> equipment:[dumbbell] exerciseTypes:[strength core] slug:dumbbell-side-bend-cb0503]
714b176e-2963-43f0-ae0f-c71643cbe426,Barbell Lunge,[quads],[],[barbell],knee_dominant,NULL,NULL,map[category:Legs difficulty:<nil> equipment:[barbell] exerciseTypes:[strength] slug:barbell-lunge]
716ba91e-0ab4-4f1f-bbd9-dd06e25e0da6,Bent Over Barbell Row Underhand Grip,[back],[],[barbell],horizontal_pull,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[barbell] exerciseTypes:[strength] slug:bent-over-barbell-row-underhand-grip]
7194a0b3-ce5e-4aab-81dc-b6b2354c916b,Pull Up overhand,[lats],[biceps forearms rear_deltoids core],[bodyweight],vertical_pull,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:pull-up-overhand-95eeae]
71bf8e65-38ff-4145-b42c-341c8d574b59,8 Count Body Builder,[full_body],[cardiovascular_system hip_flexors calves abs],[bodyweight],NULL,NULL,advanced,map[category:cardio difficulty:advanced equipment:[bodyweight] exerciseTypes:[cardio plyometric calisthenics] slug:8-count-body-builder-4da68d]
71cd3500-6a12-4ad9-b9c4-5b4c20f33deb,Barbell Curl 21s,[biceps],[],[barbell],elbow_flexion,NULL,intermediate,map[category:Arms difficulty:intermediate equipment:[barbell] exerciseTypes:[strength] slug:barbell-curl-21s]
71ea41d9-e931-46dc-8a6c-731a7ee3e742,Hang clean,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength plyometric] slug:hang-clean]
726c2b68-3da5-4dc7-a588-c8d3dd90d516,Walking lunges,[quads],[],[bodyweight],knee_dominant,NULL,NULL,map[category:Legs difficulty:<nil> equipment:[bodyweight] exerciseTypes:[strength functional] slug:walking-lunges-726c2b68]
72748704-e649-4df7-9e6b-747dd4d225a2,Seated shoulder push downs,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:seated-shoulder-push-downs]
73097e75-dc6b-4be4-bf4a-b3f176d8ff10,Rocking horse push up into explosive jump,[chest],[],[bodyweight],horizontal_push,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength plyometric calisthenics] slug:rocking-horse-push-up-into-explosive-jump]
73368005-c7ae-4086-b7e5-31963e96af4d,Plank shoulder taps into reaches,[core],[],[bodyweight],core,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[core balance] slug:plank-shoulder-taps-into-reaches]
7384d39b-613f-4c8e-a980-42e2d3bd8a83,Side Lateral Raise with Dumbbells,[shoulders],[],[dumbbell],NULL,NULL,intermediate,map[category:Shoulders difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:side-lateral-raise-with-dumbbells]
73cb1336-986a-4e65-9010-bcb205da13ce,Standing Leg Curl,[hamstrings],[calves gastrocnemius glutes],[machine],hip_hinge,NULL,beginner,map[category:strength difficulty:beginner equipment:[machine] exerciseTypes:[strength isometric] slug:standing-leg-curl-f24232]
73f9f38e-cd72-4e0c-995a-e7698aab8408,Lying leg raises with crunch,[core],[],[bodyweight],core,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength core] slug:lying-leg-raises-with-crunch]
742b9b5a-2d25-4321-9769-bdc267ac59f7,Step ups,[quads],[glute_med hamstrings calves],[],knee_dominant,NULL,beginner,map[category:strength difficulty:beginner equipment:[box] exerciseTypes:[strength functional cardio] slug:step-ups-2e7a15]
74545eb6-14ac-4017-b275-d1776516419d,Smith Machine Narrow Stance Squat,[quads],[],[machine],horizontal_pull,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[machine] exerciseTypes:[strength] slug:smith-machine-narrow-stance-squat]
74658f21-21bb-40f6-bf66-54aa7b499622,Explosive push,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[plyometric cardio] slug:explosive-push]
74a22260-8090-40b6-a13a-4d366c0d5fd6,Bulgarian split squat - with Barbell,[quads],[],[barbell],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[barbell] exerciseTypes:[strength] slug:bulgarian-split-squat-with-barbell]
74c36be0-d1e4-4703-8c54-612c2da1dcc1,Barbell Good Morning,[hamstrings],[glute_max adductors upper_back],[barbell],hip_hinge,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[barbell] exerciseTypes:[strength] slug:barbell-good-morning]
7502b225-3aa7-44a1-901f-f02f2f14d58c,Side Bend Stretch (R),[core],[],[bodyweight],NULL,NULL,beginner,map[category:Core difficulty:beginner equipment:[bodyweight] exerciseTypes:[stretching mobility] slug:side-bend-stretch-r]
7532f005-9936-49c1-8612-132d874e1ee7,Seated Hip Abduction Machine,[glutes],[],[machine],NULL,NULL,beginner,map[category:Legs difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:seated-hip-abduction-machine]
753a6d81-dbea-453c-8daf-c8b56f366409,Leg Extension,[legs],[],[machine],elbow_extension,NULL,NULL,map[category:<nil> difficulty:<nil> equipment:[machine] exerciseTypes:[] slug:leg-extension-b8b2f9]
75593cee-6a28-4842-8222-150647b2157b,Standing Hamstring Stretch (R),[hamstrings],[],[bodyweight],NULL,NULL,beginner,map[category:Legs difficulty:beginner equipment:[bodyweight] exerciseTypes:[stretching] slug:standing-hamstring-stretch-r]
75649a91-b901-4140-ab80-3052a3afed27,Russian Twist - Weighted,[core],[],[bodyweight],core,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength core] slug:russian-twist-weighted]
75a4cce2-a779-4b2e-b5e1-94f8587eda7b,Kettlebell Windmill,[ketllebell],[rotator_cuff transverse_abdominis hip_flexors],[],NULL,NULL,advanced,map[category:strength difficulty:advanced equipment:[kettlebell] exerciseTypes:[strength balance mobility] slug:kettlebell-windmill-762fe6]
75ad8ef1-8f36-47b9-baef-e7efd2b88c9d,Smith Machine Squats,[smith-machine],[],[machine],knee_dominant,NULL,NULL,map[category:<nil> difficulty:<nil> equipment:[machine] exerciseTypes:[strength] slug:smith-machine-squats-8a8a90]
75f26166-ba61-48cf-ba27-0709fbdbb34b,Dumbell Straight Leg Raise,[lower_abs],[obliques iliopsoas transverse_abdominis],[dumbbell],NULL,NULL,intermediate,map[category:core difficulty:intermediate equipment:[dumbbell] exerciseTypes:[core strength] slug:dumbell-straight-leg-raise-1ceacd]
7665b7ae-4cea-4591-bafe-e73cdaa5beac,Cable Rope Face Pull,[shoulders],[],[cable],NULL,NULL,beginner,map[category:Shoulders difficulty:beginner equipment:[cable] exerciseTypes:[strength] slug:cable-rope-face-pull]
